@relation emm-weka.filters.unsupervised.attribute.Remove-R8-32

@attribute C numeric
@attribute coef0 numeric
@attribute gamma numeric
@attribute kernel {poly,sigmoid,rbf}
@attribute tol numeric
@attribute y numeric
@attribute task_id numeric

@data
28.31879,-0.607303,0.000092,sigmoid,0.000625,0.7414,6
2.440794,-0.440673,0.082586,rbf,0.035675,0.97025,6
27.920831,0.511474,0.08443,rbf,0.000345,0.97595,6
0.562202,0.472956,0.038162,sigmoid,0.000068,0.159,6
32764.607609,-0.049226,0.165802,rbf,0.001921,0.9791,6
0.145347,-0.301411,0.001566,sigmoid,0.004671,0.5607,6
0.450028,-0.165776,0.114397,poly,0.020832,0.8413,6
0.166301,0.513545,0.018027,poly,0.001253,0.95565,6
0.329333,0.811609,0.118827,rbf,0.000014,0.94385,6
3864.708513,0.150755,0.000035,poly,0.002116,0.62565,6
0.049648,0.909448,0.000087,poly,0.003523,0.3023,6
0.098417,0.703238,0.228831,poly,0.000012,0.82875,6
0.044422,-0.626003,0.004839,sigmoid,0.000277,0.5517,6
0.07124,0.585873,1.844641,rbf,0.001571,0.499,6
4658.169877,-0.762574,0.064856,poly,0.000259,0.90795,6
3.858066,-0.452915,0.047254,sigmoid,0.071126,0.09825,6
1763.023568,-0.22718,0.007591,rbf,0.038388,0.9652,6
22025.353216,0.362798,6.27318,rbf,0.000013,0.62235,6
2008.004157,-0.040997,0.016313,poly,0.00351,0.95635,6
0.191609,-0.494189,0.000276,rbf,0.072234,0.4833,6
2.4954,-0.503401,0.000163,sigmoid,0.000033,0.6017,6
56.602058,-0.534926,0.000058,sigmoid,0.021729,0.7571,6
0.067397,-0.494132,0.000206,rbf,0.00001,0.3125,6
3.340849,0.816532,0.589005,rbf,0.003733,0.97215,6
1246.538989,-0.271801,0.006471,rbf,0.015783,0.9653,6
16.069309,-0.676318,0.164783,poly,0.000184,0.9495,6
16.517198,0.444733,0.001416,sigmoid,0.000186,0.8152,6
8824.930715,0.049347,2.262646,rbf,0.000014,0.9163,6
22248.63777,0.876473,0.472277,sigmoid,0.000793,0.04065,6
3741.585371,0.171345,5.900743,poly,0.004874,0.9577,6
2399.025161,-0.062736,0.000047,sigmoid,0.011678,0.8497,6
474.87036,-0.427914,0.006883,sigmoid,0.000796,0.62635,6
305.262457,0.39152,0.002434,sigmoid,0.000123,0.75355,6
6015.479002,-0.511154,0.004699,sigmoid,0.000958,0.72385,6
369.535996,-0.371089,0.00005,sigmoid,0.004078,0.82265,6
0.269851,-0.432391,2.986651,poly,0.000337,0.85955,6
1.641187,0.10227,6.643357,poly,0.000283,0.9561,6
2987.964471,0.773861,2.401546,poly,0.009785,0.9579,6
11.32093,-0.979698,6.350226,poly,0.002712,0.95785,6
569.363153,-0.445407,0.001314,sigmoid,0.000896,0.8725,6
0.176488,-0.955785,0.002032,poly,0.041515,0.61805,6
5.308872,-0.222117,0.012512,sigmoid,0.000114,0.3309,6
339.830333,-0.605136,0.000705,rbf,0.000019,0.8854,6
3710.697104,0.571927,2.346591,sigmoid,0.005609,0.04065,6
581.641724,-0.159718,0.019315,sigmoid,0.023373,0.2184,6
3639.942987,-0.454656,0.001192,poly,0.029227,0.8601,6
33.43914,-0.597709,0.000489,rbf,0.0009,0.84,6
45.406318,0.198937,0.136419,rbf,0.083424,0.9788,6
1859.715592,-0.784546,0.001042,poly,0.053193,0.8598,6
3728.155223,0.367043,0.016397,poly,0.000596,0.9603,6
1722.486561,-0.707928,0.008442,poly,0.000025,0.52625,6
10977.393922,-0.314299,0.00637,poly,0.000012,0.7925,6
7.702527,-0.493356,0.000061,sigmoid,0.020997,0.6122,6
175.744981,0.185239,3.726809,sigmoid,0.009671,0.04055,6
10.672764,-0.045992,0.011472,poly,0.008411,0.9407,6
3.436224,-0.927009,0.000287,sigmoid,0.012785,0.6446,6
31.861815,-0.805234,0.319828,poly,0.004401,0.95375,6
286.772169,-0.835709,0.000204,sigmoid,0.016092,0.8359,6
0.04674,-0.995028,0.000178,poly,0.000025,0.3356,6
0.198489,-0.476848,1.581171,sigmoid,0.00004,0.0406,6
0.470374,-0.3092,0.000056,rbf,0.000229,0.435,6
1.580657,0.188275,0.000423,rbf,0.000037,0.72085,6
0.09311,-0.657476,0.000145,sigmoid,0.000589,0.2805,6
44.205398,0.324715,2.58023,sigmoid,0.000256,0.0405,6
5.379715,0.069871,0.378183,sigmoid,0.032167,0.0405,6
17.553644,0.20813,4.197221,rbf,0.00801,0.7905,6
0.865954,-0.786363,0.001036,rbf,0.071398,0.74055,6
20755.110253,-0.052772,1.332266,sigmoid,0.000301,0.04065,6
579.857109,-0.042997,0.001083,sigmoid,0.053663,0.84685,6
28031.423939,0.656179,0.024268,sigmoid,0.000014,0.16825,6
0.03192,-0.224719,1.800305,rbf,0.002819,0.2584,6
0.263788,-0.56778,0.00072,rbf,0.004244,0.61405,6
6.347655,-0.675319,2.060333,poly,0.001206,0.9557,6
0.055303,0.746321,1.631911,sigmoid,0.003015,0.0406,6
158.802303,-0.849302,3.257241,rbf,0.000105,0.85885,6
0.457549,0.16024,0.000066,rbf,0.004309,0.7552,11
115.644108,0.787486,0.001538,rbf,0.000022,0.9168,11
358.498485,0.846253,0.002399,sigmoid,0.091221,0.8944,11
46.90194,-0.654383,5.232968,sigmoid,0.010894,0.464,11
28.274847,0.15252,0.0008,rbf,0.007457,0.9168,11
649.168798,-0.60678,0.000201,sigmoid,0.093726,0.9168,11
7.6363,-0.905242,0.0002,sigmoid,0.04144,0.8224,11
77.011196,-0.600577,0.007728,rbf,0.000156,0.9296,11
16256.107537,-0.718916,0.030987,rbf,0.000327,0.9968,11
0.127804,-0.466745,2.456408,sigmoid,0.030058,0.4592,11
38.110155,-0.482762,2.855346,rbf,0.000013,0.8704,11
2.629607,0.096704,2.5883,rbf,0.000133,0.8624,11
23188.734232,0.909997,0.000405,poly,0.028467,0.9584,11
10641.492627,-0.917318,0.133209,poly,0.094478,0.9168,11
0.03409,-0.730006,0.5881,rbf,0.000057,0.8928,11
1.14021,0.302687,0.001412,rbf,0.005132,0.904,11
733.818759,0.053603,1.363784,sigmoid,0.000209,0.456,11
12289.481861,-0.981377,0.188623,sigmoid,0.002861,0.5584,11
490.310987,-0.573063,0.056887,rbf,0.001546,0.9936,11
2.826128,-0.367666,2.440278,rbf,0.000011,0.8592,11
0.242857,-0.764718,0.000157,poly,0.015993,0.7392,11
1692.894533,-0.308668,0.014685,rbf,0.007839,0.9968,11
44.562548,0.409505,0.240301,poly,0.000524,1,11
1.25935,-0.416078,0.38866,poly,0.00817,0.9184,11
8.321695,-0.476757,0.044735,sigmoid,0.010999,0.7792,11
0.08739,-0.762241,5.45385,poly,0.081183,0.9952,11
5.754382,-0.845262,1.782079,sigmoid,0.000587,0.4656,11
43.783829,-0.946044,0.000339,poly,0.004063,0.8672,11
0.12961,-0.000043,0.071144,sigmoid,0.00008,0.856,11
437.544495,0.942946,2.702102,sigmoid,0.000025,0.4672,11
282.542255,0.003937,0.619816,sigmoid,0.00023,0.5104,11
0.256878,0.560547,0.280452,rbf,0.044603,0.9072,11
0.131901,-0.428869,0.003243,poly,0.002689,0.8432,11
83.962062,0.233161,0.000066,rbf,0.000024,0.9168,11
462.227493,-0.059475,0.428341,poly,0.005654,0.9168,11
1633.093928,0.469015,0.109894,rbf,0.000046,0.9856,11
36.37528,0.668698,0.209119,rbf,0.004833,0.976,11
0.21447,-0.054085,0.055022,rbf,0.000748,0.9248,11
1848.056756,-0.626129,1.606135,poly,0.007039,0.9168,11
791.507103,-0.278824,0.557186,rbf,0.042841,0.9488,11
18.161447,0.153654,0.07724,poly,0.024322,0.9168,11
423.0339,-0.282911,0.473639,rbf,0.000068,0.96,11
15.311322,-0.107177,0.01011,poly,0.001718,0.7472,11
2.685846,0.625443,0.551603,rbf,0.000014,0.9024,11
616.401576,0.898933,0.000237,poly,0.002722,0.9168,11
22.848295,0.94285,0.018845,poly,0.000097,0.9312,11
15325.499227,-0.674337,0.036101,rbf,0.000029,0.9984,11
11208.306203,-0.785872,0.015217,sigmoid,0.000489,0.92,11
41.60435,-0.888346,0.00019,rbf,0.03061,0.9136,11
2389.403163,0.097498,0.060404,poly,0.000039,0.9712,11
0.031885,0.693971,3.586718,rbf,0.060561,0.3392,11
343.490762,0.111128,0.092857,rbf,0.000202,0.9872,11
1.218976,-0.239209,0.574537,rbf,0.000213,0.8912,11
2.596918,0.734404,0.000497,rbf,0.002596,0.9168,11
4865.717681,0.332854,0.000362,rbf,0.005509,0.9168,11
0.07011,-0.673796,0.006881,sigmoid,0.007631,0.8224,11
612.465404,0.13649,7.089025,rbf,0.084079,0.8944,11
297.877057,-0.5938,5.248434,poly,0.000023,0.9264,11
940.202263,0.131329,0.005418,rbf,0.000017,0.9616,11
3446.449576,-0.727428,0.119893,poly,0.000018,0.9168,11
86.724742,-0.43036,0.84078,sigmoid,0.000731,0.4864,11
17.275687,0.650505,0.000203,sigmoid,0.064538,0.8736,11
0.053043,-0.66696,0.556945,poly,0.000734,0.9088,11
4.248431,-0.883754,2.091758,sigmoid,0.000448,0.4608,11
1095.288217,-0.910857,0.007564,sigmoid,0.000908,0.9568,11
6.500973,0.802764,0.000831,sigmoid,0.011022,0.8816,11
24.67624,0.92345,0.024635,poly,0.000014,0.9168,11
1.656741,0.625576,2.401835,rbf,0.015832,0.8608,11
19065.25366,0.444551,0.251057,poly,0.01217,1,11
12.158307,0.906323,0.064912,rbf,0.000048,0.9472,11
14.199006,-0.934119,0.018069,sigmoid,0.008986,0.9104,11
0.14975,0.596866,0.027856,rbf,0.000089,0.9264,11
3.569481,-0.097069,0.001088,rbf,0.003851,0.9168,11
0.11854,-0.472763,0.005393,rbf,0.00003,0.9152,11
1710.600565,-0.338827,0.003974,sigmoid,0.00012,0.944,11
7.560401,-0.650426,0.020651,poly,0.002566,0.5824,11
0.283413,-0.683643,0.512431,sigmoid,0.000842,0.4608,11
742.28421,-0.198317,0.033067,poly,0.000036,0.8256,11
0.366248,0.177195,6.912053,rbf,0.000648,0.4576,11
0.565364,0.85703,0.000147,sigmoid,0.002125,0.7712,11
0.235763,0.616776,0.000316,sigmoid,0.00002,0.9168,11
5174.422583,0.420824,2.370026,sigmoid,0.000047,0.464,11
1066.600775,-0.470343,0.000142,rbf,0.000903,0.9168,11
0.115917,-0.043391,0.000848,rbf,0.011403,0.7888,11
8.651588,-0.739431,0.16833,sigmoid,0.00088,0.5552,11
11777.768937,0.640638,0.002613,poly,0.011285,0.9808,11
11.050881,-0.622854,0.664541,rbf,0.002075,0.936,11
287.474779,0.849357,0.675987,poly,0.001236,0.9712,11
13.419435,-0.97198,1.95312,rbf,0.008192,0.864,11
16851.125255,0.595316,5.567948,rbf,0.080876,0.8928,11
1.022714,0.232554,0.000727,poly,0.085205,0.7888,11
1.104696,0.371114,2.384792,rbf,0.090522,0.872,11
6.849326,0.527665,0.128737,sigmoid,0.000036,0.5744,11
1.048454,0.543327,0.002519,poly,0.004995,0.9072,11
72.516412,-0.14858,0.271361,poly,0.000714,0.9168,11
80.634165,0.577081,0.172726,sigmoid,0.004488,0.5536,11
0.161369,0.430792,1.430295,sigmoid,0.012546,0.4656,11
22710.88103,-0.36599,1.443829,rbf,0.028591,0.8736,11
9676.907294,-0.694596,0.001189,rbf,0.000108,0.9568,11
199.683438,0.566498,0.000238,poly,0.000446,0.9168,11
0.165498,0.188978,0.227917,sigmoid,0.005939,0.5328,11
315.64071,-0.772721,0.002117,sigmoid,0.000027,0.9168,11
0.045,0.585863,0.627798,poly,0.00051,0.9888,11
34.009496,-0.660372,0.000219,poly,0.025041,0.8912,11
0.747998,-0.213276,0.378875,sigmoid,0.083924,0.5728,11
5.418845,-0.423002,0.138377,poly,0.001049,0.8928,11
0.04106,0.23688,0.000067,sigmoid,0.007003,0.7328,11
0.242777,0.881009,0.019104,sigmoid,0.000049,0.856,11
0.452281,0.384227,0.002275,rbf,0.006229,0.8848,11
243.175147,0.134059,0.146773,rbf,0.000014,0.984,11
9113.303094,-0.552318,0.029849,rbf,0.000015,1,11
0.400129,-0.215695,0.070329,rbf,0.02933,0.9216,11
7.965406,0.689868,0.439587,sigmoid,0.092929,0.6416,11
84.2402,0.258196,0.020245,rbf,0.026414,0.9552,11
3.388711,-0.420334,0.164824,rbf,0.04017,0.9344,11
540.730108,-0.015631,0.000898,sigmoid,0.000083,0.9168,11
1615.949517,0.728171,0.435957,poly,0.042844,1,11
0.87844,-0.115153,0.641031,poly,0.008738,0.9568,11
530.776137,0.583156,0.000038,rbf,0.000015,0.9168,11
0.733138,-0.143207,0.000901,sigmoid,0.01128,0.7952,11
3.945965,-0.679191,0.315097,poly,0.061741,0.904,11
20441.78812,0.984891,0.279953,sigmoid,0.015449,0.5056,11
22.500366,0.545189,0.000062,rbf,0.020312,0.872,11
63.38513,-0.879414,4.097844,poly,0.000173,0.8224,11
7190.369621,-0.47024,0.0001,poly,0.065495,0.9168,11
15.696494,0.340337,0.006975,rbf,0.008395,0.912,11
31.30236,0.828615,0.089737,poly,0.000255,1,11
0.314992,-0.958596,0.044975,sigmoid,0.002843,0.8832,11
68.092702,0.651023,0.167584,sigmoid,0.000017,0.5552,11
23750.95715,0.022263,1.643869,sigmoid,0.013673,0.4576,11
0.312896,-0.900978,3.359878,sigmoid,0.008081,0.464,11
0.055238,0.557141,0.004496,poly,0.000261,0.9136,11
1.28116,0.395336,1.986366,rbf,0.000119,0.8656,11
41.71082,-0.921748,0.006435,poly,0.000053,0.8736,11
27667.002385,0.249353,0.242535,poly,0.002068,0.992,11
0.535422,-0.50428,1.405206,sigmoid,0.000021,0.4624,11
12436.368723,0.566531,0.000062,poly,0.001144,0.9168,11
1.495194,-0.520275,0.016444,sigmoid,0.064562,0.896,11
1.515906,0.13802,0.00013,rbf,0.002342,0.8592,11
43.919112,-0.372444,0.000041,rbf,0.01047,0.8944,11
0.849479,-0.61933,0.000824,poly,0.000011,0.9168,11
647.188246,-0.003654,0.000269,rbf,0.008548,0.9168,11
5056.802897,-0.974925,2.280758,sigmoid,0.000066,0.4624,11
21799.703505,-0.723307,0.000167,sigmoid,0.001293,0.9168,11
3.279009,-0.646823,0.000055,rbf,0.000013,0.9168,11
0.320276,-0.104429,0.000288,rbf,0.022958,0.7936,11
0.16072,0.65048,0.001104,rbf,0.000023,0.9168,11
1.036406,-0.699683,0.000062,sigmoid,0.004304,0.7552,11
1.427462,-0.724744,0.000034,rbf,0.021689,0.7408,11
2.360771,0.375156,0.001235,sigmoid,0.000181,0.9152,11
512.4319,-0.720528,0.000051,rbf,0.021243,0.9168,11
11.764064,-0.810868,0.000036,poly,0.000175,0.9168,11
128.713642,0.291496,5.06725,rbf,0.00212,0.8912,11
0.075049,-0.240354,0.007208,sigmoid,0.00073,0.9136,11
557.388329,0.570597,0.001055,sigmoid,0.042565,0.9168,11
722.465033,0.483778,0.585254,sigmoid,0.021311,0.472,11
0.128532,-0.178758,0.001345,rbf,0.000046,0.9168,11
9659.321068,0.222145,0.008238,sigmoid,0.000016,0.8288,11
0.320532,0.206753,0.027051,poly,0.000038,0.912,11
0.703961,-0.490786,0.028336,poly,0.00048,0.9168,11
11150.631635,0.326578,4.429216,poly,0.00351,0.9712,11
246.988397,-0.494582,0.026722,poly,0.013286,0.616,11
90.272088,0.898656,0.002291,rbf,0.00152,0.9168,11
183.903616,-0.795125,7.410362,rbf,0.005023,0.8928,11
51.142686,0.423648,0.347885,sigmoid,0.003115,0.5072,11
4.151194,-0.492824,0.000203,sigmoid,0.000088,0.9168,11
169.803051,-0.165391,0.000093,rbf,0.034253,0.912,11
26313.503286,0.791097,0.00044,rbf,0.000359,0.952,11
3.593116,-0.663117,0.005849,rbf,0.012185,0.9136,11
1769.172481,0.61636,0.000121,sigmoid,0.001038,0.9168,11
4.472705,-0.194893,0.558591,poly,0.000657,0.9872,11
0.272614,-0.691033,0.001305,sigmoid,0.007767,0.84,11
2243.969326,0.730121,2.215697,sigmoid,0.014227,0.4624,11
0.135645,0.403613,0.015092,sigmoid,0.000378,0.864,11
54.638105,-0.954518,0.786041,sigmoid,0.003641,0.4944,11
550.664514,0.224421,0.192316,poly,0.002288,0.9168,11
0.653031,0.4984,3.827255,rbf,0.03085,0.8992,11
50.967785,0.0409,0.197871,rbf,0.044345,0.9792,11
1.424449,-0.79814,0.021348,rbf,0.000014,0.9184,11
0.465003,-0.951268,0.913303,poly,0.001904,0.9344,11
20.498773,0.632575,0.360014,poly,0.000017,1,11
272.518887,-0.28733,0.000102,poly,0.017463,0.8992,11
2.33717,0.338085,0.000165,sigmoid,0.013911,0.8064,11
0.47931,0.264157,0.000075,sigmoid,0.000433,0.8416,11
0.925537,0.777593,0.00026,rbf,0.000013,0.9168,11
73.98424,0.783933,0.093718,rbf,0.000056,0.9808,11
2328.160132,-0.245107,0.011056,poly,0.000054,0.5712,11
11076.637348,-0.388315,0.011242,sigmoid,0.015405,0.8832,11
1.097921,0.929075,0.006615,poly,0.015862,0.912,11
1474.744319,-0.218745,1.461604,rbf,0.000021,0.872,11
838.67962,-0.393408,0.001066,poly,0.007958,0.8704,11
26243.162642,0.701234,0.000382,poly,0.000015,0.936,11
0.173682,0.602475,0.05267,sigmoid,0.000015,0.8576,11
0.047386,0.942369,0.001181,rbf,0.0261,0.7744,11
37.384066,0.091381,0.000082,sigmoid,0.003077,0.9168,11
358.499224,0.377112,4.472969,sigmoid,0.011574,0.464,11
12.095535,-0.230773,0.008726,sigmoid,0.007207,0.9104,11
0.864936,0.308062,0.120415,poly,0.000093,0.9168,11
193.63867,-0.148951,0.029304,rbf,0.000445,0.9712,11
0.94558,0.909699,0.000476,rbf,0.014133,0.8384,11
109.497985,0.894498,0.006144,sigmoid,0.001967,0.8656,11
0.266215,0.064228,0.267404,rbf,0.008441,0.9152,11
264.414448,-0.159971,0.00919,sigmoid,0.002535,0.888,11
174.33125,-0.687356,0.001637,poly,0.094793,0.8656,11
3221.66693,0.818133,0.115817,poly,0.025153,0.9168,11
23.517914,0.236589,0.003093,poly,0.000057,0.9168,11
17.42848,-0.337168,0.029824,poly,0.012252,0.7456,11
2.020026,0.770643,0.00774,rbf,0.000812,0.9152,11
0.671549,0.762101,0.000405,rbf,0.018168,0.824,11
0.033651,-0.065653,0.000246,sigmoid,0.000063,0.8656,11
4.334119,-0.461951,0.000948,sigmoid,0.003199,0.9152,11
1141.731088,0.427605,0.971464,sigmoid,0.000019,0.4496,11
7436.14135,-0.171902,0.0024,rbf,0.00312,0.976,11
117.405262,-0.976236,0.000033,sigmoid,0.000034,0.9168,11
214.359052,-0.975086,0.010961,poly,0.000094,0.8128,11
3.254675,0.762221,0.000156,rbf,0.013967,0.8432,11
6217.721068,0.998832,0.000034,poly,0.01813,0.9168,11
19410.691529,-0.297624,0.628131,rbf,0.000015,0.944,11
2338.204747,-0.232962,0.000203,sigmoid,0.000014,0.9168,11
1359.596035,0.608922,0.000032,rbf,0.000015,0.9168,11
1.879544,0.786255,0.35494,rbf,0.000011,0.9056,11
0.134744,-0.438542,0.050607,rbf,0.009993,0.92,11
0.065189,0.528608,1.341412,rbf,0.000059,0.8768,11
23851.332335,-0.620434,0.055548,sigmoid,0.000057,0.7456,11
5.392928,0.981706,0.643285,rbf,0.000054,0.9344,11
30050.121023,-0.399729,0.287268,rbf,0.000251,0.9744,11
0.07532,0.607067,4.57698,sigmoid,0.000547,0.464,11
30758.167119,-0.667836,0.00023,rbf,0.000013,0.9296,11
72.938179,0.844642,0.000569,rbf,0.000034,0.9168,11
5.035623,0.216268,3.426493,poly,0.000401,0.9776,11
57.86993,0.984465,5.511323,rbf,0.000033,0.8912,11
1.464342,0.048171,0.004019,sigmoid,0.008685,0.9152,11
15.590047,0.798361,0.000218,rbf,0.001349,0.9168,11
25.093964,0.831419,7.370645,sigmoid,0.009985,0.464,11
627.972943,-0.109238,0.000282,sigmoid,0.006458,0.9088,11
0.129489,0.992253,0.001254,rbf,0.051783,0.776,11
43.215423,-0.370556,0.000051,sigmoid,0.003489,0.8944,11
41.022318,-0.751634,0.003363,rbf,0.005121,0.9168,11
1.194183,-0.952687,0.000676,poly,0.000242,0.7648,11
0.344026,0.425345,0.000602,rbf,0.003488,0.8368,11
7.408649,-0.824548,0.000089,poly,0.000021,0.6944,11
347.039781,0.058534,2.97785,rbf,0.000011,0.872,11
18991.142449,0.287727,0.000045,rbf,0.002239,0.9168,11
16.48424,-0.874069,0.284426,poly,0.042613,0.896,11
14460.049385,0.312197,0.111767,poly,0.009062,0.9712,11
2717.754595,-0.224073,0.493534,sigmoid,0.003603,0.4896,11
2.674947,-0.557719,0.143936,sigmoid,0.000019,0.568,11
2611.970819,0.887887,0.020782,sigmoid,0.034834,0.816,11
2.832735,-0.167966,0.096374,sigmoid,0.000288,0.6,11
2852.238087,-0.631444,0.006361,rbf,0.002019,0.9776,11
4.561817,-0.415069,0.04524,poly,0.068582,0.979,12
281.622642,0.695498,0.000998,rbf,0.019296,0.9815,12
2798.79074,0.538521,0.110745,poly,0.000254,0.981,12
222.432646,0.269485,0.001117,rbf,0.000067,0.9835,12
0.692213,-0.803133,0.025063,poly,0.00004,0.98,12
782.249742,0.057791,0.035395,poly,0.000059,0.98,12
10182.562225,0.140095,1.936934,poly,0.043022,0.979,12
0.255223,0.058566,0.008392,rbf,0.003692,0.9695,12
2443.788901,0.193601,0.88612,sigmoid,0.001939,0.1,12
35.179864,0.260192,0.074783,sigmoid,0.017822,0.1,12
19.415846,-0.736009,0.004305,poly,0.000121,0.9795,12
2.161287,0.105615,0.216955,rbf,0.046548,0.34,12
201.796536,-0.615166,0.067131,poly,0.00819,0.98,12
625.83538,-0.022175,0.013857,sigmoid,0.000042,0.1,12
20.743999,-0.583689,4.114446,rbf,0.000151,0.099,12
8.627015,0.639348,0.10528,poly,0.000015,0.9785,12
0.187667,-0.753656,0.001037,sigmoid,0.000073,0.1,12
4.944249,-0.841691,2.416037,rbf,0.002124,0.1,12
0.055551,-0.114631,0.001537,poly,0.000095,0.969,12
4.005008,0.498977,0.109644,poly,0.000018,0.9785,12
4.357722,0.14407,0.016611,poly,0.005449,0.981,12
1496.042613,-0.954995,0.0006,poly,0.030033,0.981,12
1.528261,-0.086771,0.042998,rbf,0.003193,0.9565,12
7251.112999,0.437767,0.000595,rbf,0.033342,0.982,12
11.604708,0.87579,0.001967,sigmoid,0.004118,0.1,12
164.785181,-0.454032,0.00035,poly,0.014272,0.9775,12
3.979834,-0.161307,0.249554,poly,0.000043,0.979,12
68.485925,0.148414,0.015008,rbf,0.022888,0.976,12
3.583136,-0.221787,1.433029,rbf,0.029297,0.1025,12
418.933542,-0.307603,0.002383,rbf,0.012262,0.9835,12
5952.187591,-0.325828,0.32924,rbf,0.00214,0.1905,12
102.863398,-0.579373,0.000053,poly,0.027059,0.7405,12
17.571775,0.05521,0.000063,sigmoid,0.081815,0.9675,12
3648.343729,-0.35297,0.00037,poly,0.000047,0.98,12
1341.087775,0.646228,2.753877,sigmoid,0.027159,0.1,12
607.877742,0.259403,0.691743,sigmoid,0.000151,0.1,12
16.789901,-0.000342,2.692726,rbf,0.005271,0.1005,12
2591.760915,-0.327971,0.002423,rbf,0.001187,0.982,12
0.361809,0.374749,0.000224,rbf,0.000024,0.9415,12
31.363308,0.034083,6.966106,sigmoid,0.088394,0.1,12
5.846757,-0.953705,0.00007,rbf,0.001757,0.9675,12
19993.383282,-0.179763,0.007247,poly,0.000284,0.9815,12
0.964153,0.411019,0.000255,poly,0.008213,0.9725,12
24.666279,0.443593,0.015399,sigmoid,0.000257,0.1,12
0.362986,-0.374327,0.032163,rbf,0.005978,0.948,12
538.648006,0.96641,0.00214,sigmoid,0.004734,0.1,12
460.171888,-0.327005,5.23813,poly,0.005209,0.98,12
25008.042907,-0.068672,4.221603,poly,0.003167,0.9805,12
0.071633,-0.830241,0.007596,rbf,0.000022,0.9555,12
25124.912255,0.827084,0.001304,rbf,0.005931,0.983,12
0.695239,-0.335563,0.005282,rbf,0.013866,0.977,12
22.620941,-0.352543,0.015587,rbf,0.000022,0.9755,12
0.294652,-0.407603,0.825983,sigmoid,0.024811,0.1,12
15879.055912,-0.799615,0.003218,sigmoid,0.016472,0.1,12
224.856891,0.746365,0.015979,poly,0.000183,0.9795,12
101.877891,0.255691,0.000389,sigmoid,0.000014,0.6605,12
31.048833,0.976099,0.002783,sigmoid,0.006396,0.1,12
4.184539,-0.663839,0.010788,rbf,0.000254,0.979,12
115.855998,0.783492,2.530949,sigmoid,0.006194,0.1,12
7.599589,0.851213,0.000948,poly,0.00963,0.9815,12
2102.960234,0.709848,1.053127,poly,0.000162,0.98,12
190.483113,-0.4176,0.011219,sigmoid,0.000232,0.1,12
0.445844,-0.724408,0.00324,sigmoid,0.002216,0.1,12
54.178965,0.235227,0.628921,poly,0.009386,0.979,12
28.256069,0.067583,0.001388,sigmoid,0.000082,0.1,12
0.035125,0.376664,0.110409,rbf,0.000275,0.069,12
0.152096,-0.361167,2.242512,rbf,0.001301,0.0995,12
36.703673,-0.759474,0.000713,rbf,0.011369,0.98,12
8.008092,0.099069,0.000271,sigmoid,0.007567,0.753,12
56.047585,0.05473,2.076512,poly,0.01683,0.98,12
0.146913,-0.127389,0.000343,poly,0.092765,0.9455,12
55.919743,-0.789318,2.310697,poly,0.000199,0.9795,12
74.669553,-0.167066,0.000508,poly,0.050182,0.9805,12
48.156495,-0.286635,0.200289,rbf,0.000057,0.3995,12
3.021312,-0.778328,0.004108,rbf,0.000061,0.9795,12
3.352661,-0.916044,2.408468,rbf,0.000017,0.0985,12
1722.073279,-0.651733,1.032462,sigmoid,0.000111,0.1,12
242.13369,-0.093699,0.002523,sigmoid,0.001734,0.1,12
0.370183,-0.427056,0.058591,rbf,0.013338,0.8225,12
10.606711,-0.370772,0.011275,rbf,0.000124,0.9785,12
5143.241552,0.729873,0.000065,poly,0.000117,0.9805,12
0.461439,-0.039517,0.001089,poly,0.000011,0.98,12
2.244229,0.832219,0.000061,rbf,0.011181,0.953,12
10.237282,0.463761,0.000103,rbf,0.00459,0.971,12
6549.538563,-0.478448,0.045402,poly,0.000046,0.98,12
2.471723,-0.765375,0.760586,sigmoid,0.018134,0.1,12
294.926419,0.535175,0.003616,sigmoid,0.000039,0.1,12
0.039369,0.686194,5.766175,poly,0.001334,0.981,12
11251.760243,-0.798945,0.117584,poly,0.000081,0.9805,12
487.76168,-0.104583,0.733329,sigmoid,0.000034,0.1,12
0.308303,0.229003,0.078477,sigmoid,0.000012,0.1,12
0.070455,0.205782,0.066272,poly,0.00086,0.9805,12
0.145369,0.116826,0.000113,poly,0.000426,0.7935,12
29761.508565,0.106544,0.02304,sigmoid,0.001951,0.1,12
0.40278,0.971233,0.000062,poly,0.000103,0.908,12
207.031961,0.125154,0.000463,poly,0.055869,0.979,12
0.588003,-0.496641,0.083155,sigmoid,0.000295,0.1,12
3.058662,-0.464671,0.008007,poly,0.000062,0.981,12
0.083449,0.962036,0.007587,poly,0.000133,0.9655,12
2506.678659,0.15211,0.792631,rbf,0.01689,0.103,12
0.059967,-0.276389,0.000058,poly,0.017646,0.1,12
1.840625,-0.138962,0.66996,rbf,0.000046,0.1005,12
